Key;region_name;Station;lon;lat;Date;STN_TIME;Twilight;Net_Type;Mesh_Size(um);Net_Mouth_Dia(m);DEPTH_STRT;DEPTH_END;Bottom Depth(m);Volume Filtered(m3);CTD;NOTES;Pi;NumberOfSpecies;SumOfDiversity;ANNE:POLY: >> POLY larvae s1;ANNE:POLY: >> POLY s1;ANNE:POLY: >> POLY s2;ANNE:POLY: >> POLY s3;ARCR:: >> CIRRI s1;ARCR:: >> CRUST larvae s1;ARCR:AMPH:GAMM >> GAMM s1;ARCR:AMPH:GAMM >> GAMM s2;ARCR:AMPH:GAMM >> GAMM s3;ARCR:AMPH:HYPE >> HYPER s1;ARCR:AMPH:HYPE >> HYPER s2;ARCR:AMPH:HYPE >> HYPER s3;ARCR:CLAD: >> CLADO s1;ARCR:COPE: >> COPE other <2mm;ARCR:COPE: >> COPE other >2mm;ARCR:COPE: >> COPEN s1;ARCR:COPE:CALA >> CALA <1mm;ARCR:COPE:CALA >> CALA <3mm≥1mm;ARCR:COPE:CALA >> CALA <5mm≥3mm;ARCR:COPE:CALA >> CALA >5mm;ARCR:DECA:MYSI >> MYSID s1;ARCR:DECA:MYSI >> MYSID s2;ARCR:DECA:MYSI >> MYSID s3;ARCR:DECA:NANT >> CARID s1;ARCR:DECA:NANT >> CARID s2;ARCR:DECA:NANT >> CARID s3;ARCR:DECA:REPA >> DECA s1;ARCR:DECA:REPA >> DECA s2;ARCR:DECA:REPA >> DECA s3;ARCR:EUPH: >> EUPH eggs;ARCR:EUPH: >> EUPH s1;ARCR:EUPH: >> EUPH s2;ARCR:EUPH: >> EUPH s3;ARCR:ISOP: >> ISOPOD s1;ARCR:ISOP: >> ISOPOD s2;ARCR:ISOP: >> ISOPOD s3;ARCR:OSTR: >> OSTRA <3mm;ARCR:OSTR: >> OSTRA >3mm;CHAE:: >> CHAET s1;CHAE:: >> CHAET s2;CHAE:: >> CHAET s3;CHRO:: >> PROTO s1;CHRO:: >> PROTO s2;CNID:ANTH: >> ANTH s1;CNID:ANTH: >> ANTH s2;CNID:HYDR: >> MEDUS s1;CNID:HYDR: >> MEDUS s2;CNID:HYDR: >> MEDUS s3;CNID:HYDR:SIPH >> CALYC s1;CNID:HYDR:SIPH >> CALYC s2;CNID:HYDR:SIPH >> CALYC s3;CNID:HYDR:SIPH >> PHYS float >5mm;CNID:HYDR:SIPH >> PHYS s1;CNID:HYDR:SIPH >> PHYS s2;CNID:HYDR:SIPH >> PHYS s3;CNID:SCYF: >> SCYPH s1;CNID:SCYF: >> SCYPH s2;CNID:SCYF: >> SCYPH s3;CTEN:: >> CTENO s1;CTEN:: >> CTENO s2;CTEN:: >> CTENO s3;ECHI:: >> ECHIN s1;ECTO:: >> BRYOC s1;MOCE:OCTO: >> CEPH s1;MOCE:OCTO: >> CEPH s2;MOCE:OCTO: >> CEPH s3;MOGA:HETE: >> HETERO s1;MOGA:HETE: >> HETERO s2;MOGA:HETE: >> HETERO s3;MOGA:PTER: >> CLIO s1;MOGA:PTER: >> CLIO s2;MOGA:PTER: >> CLIO s3;MOGA:PTER: >> GYMNO s1;MOGA:PTER: >> GYMNO s2;MOGA:PTER: >> GYMNO s3;MOGA:PTER: >> LIM-- s0;MOGA:PTER: >> LIM-- s1;MOGA:PTER: >> LIM-- s2;MOGA:PTER: >> LIM-- s3;MOLL:: >> MOLL s1;UROC:LARV: >> LARVAC s1;UROC:LARV: >> LARVAC s2;UROC:LARV: >> LARVAC s3;UROC:THAL: >> DOLIO s1;UROC:THAL: >> DOLIO s2;UROC:THAL: >> DOLIO s3;UROC:THAL: >> SALP s1;UROC:THAL: >> SALP s2;UROC:THAL: >> SALP s3;VERT:PISC: >> PISCES egg s1;VERT:PISC: >> PISCES s1;VERT:PISC: >> PISCES s2;VERT:PISC: >> PISCES s3;XXXX >> Remainder
IOS2000012002001;Alaska Basin East;OS000131;-145.000;52.498;8 7 2000;1250;Daylight;SCOR VNH;335;0,56;150;0;3805;42.51;131; ;2;23;2,554;0;0;0;0;0;0;0;0;0;0,17841;3,53799;0;0;0,0081;0;0,00128;0,10463;0,46182;7,95808;22,25547;0;0;0;0;0;0;0;0;0;0,00113;0,54199;1,5044;0,27288;0;0;0;0;0;0;1,24733;14,95178;0,05299;0;0;0;1,88191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,65867;0;0,38391;0,42908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IOS2000012002101;Alaska Basin East;OS000131;-144.997;52.500;8 7 2000;1301;Daylight;NorPac VNH;335;0,42;150;0;3805;19.52;131; ;2;28;2,562;0;0,00861;0;0;0;0;0;0;0;0,09713;5,77869;0;0;0,01204;0;0,00016;0,04837;0,99591;5,50234;8,29918;0;0;0;0;0;0;0;0;0;0;0,45902;5,4918;0;0,00738;0;0;0,08197;0;0;0,88032;14,09837;0,36951;0;0;0;5,43033;0;0;0;0;0;0;0,4918;0;0;0;0;0;0;0;0;0;0,00053;0;0;0;0;0;0;0;0;0;0;0;0;0,80123;0,46721;0;0;0;0,0041;0;0;0;0;0;0;0;0;0;0;0;0;0
IOS2000012002201A;Alaska Basin East;OS000131;-144.995;52.502;8 7 2000;1314;Daylight;Bongo VNH;236;0,56;150;0;3805;45.47;131; ;2;25;2,45;0;0;0;0;0;0;0;0;0;0,66717;21,32395;0;0;0,16891;0;0,00225;0,85718;1,12038;10,05026;14,25115;0;0;0;0;0;0;0;0;0;0,05067;2,25203;17,3502;0,2161;0;0;0;0;0;0;0,40818;21,1832;0,5585;0;0;0;10,90829;0;0;0,84451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,70376;0,07697;0;0,47856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IOS2000012002201B;Alaska Basin East;OS000131;-144.995;52.502;8 7 2000;1314;Daylight;Bongo VNH;236;0,56;150;0;3805;45.47;131; ;2;26;2,586;0;0;0;0;0;0;0;0;0;0,33358;8,26919;0;0;0,14005;0;0,00169;0,81146;1,02326;13,06531;15,39125;0;0;0;0;0;0;0;0;0;0,03589;1,52012;18,57928;0,68234;0;0;0;0;0;0;1,03875;28,44953;0,40537;0;0;0;9,85265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,07697;0;1,19639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,67803;0
IOS2000012002301A;Alaska Basin East;OS000131;-144.992;52.503;8 7 2000;1328;Daylight;Bongo VNH;236;0,56;150;0;4031;43.36;131; ;2;25;2,446;0;0;0;0;0;0;0;0;0;0,17491;8,48709;0;0;0,13395;0;0,00118;0,62295;1,03101;10,9003;32,28044;0;0;0;0;0;0;0;0;0;0;0;1,18182;0,48893;0;0;0;0;0;0;0,98893;22,21402;0,79572;0;0;0;8,48708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,87823;0;0;0;0;0,02214;0;0;0;0;0;0;0;0;0;0;0;0;0
IOS2000012002301B;Alaska Basin East;OS000131;-144.992;52.503;8 7 2000;1328;Daylight;Bongo VNH;236;0,56;150;0;4031;43.36;131; ;2;26;2,539;0;0;0;0;0;0;0;0;0;0;9,4465;0;0;0,09536;0;0,00089;0,44723;0,90258;7,9927;24,50923;0;0;0;0;0;0;0;0;0;0,00221;0,11808;1,6441;1,16877;0,56089;0;0;0;0;0;1,09225;16,01476;0,30096;0;0;0;7,01107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,75277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IOS2000012004501A;Alaska Basin East;OS000139;-144.985;48.495;12 7 2000;1332;Daylight;Bongo VNH;236;0,56;150;0;4375;49.43;139; ;2;32;2,321;0;0;0;0;0;0;0;0;0;0,23014;0,76067;0;0;0;0;0;0,00841;0,67167;21,88407;0,52438;0;0;0;0;0;0;0;0;0;0,00097;0,04855;1,66652;0;0;0;0;0,12948;0;0;0,77848;3,83978;0,21714;0;0;0;3,80336;5,99636;0,78171;0;0,04774;0;0;0;0,38843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,26583;14,24236;5,66458;0,64738;0,28323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,18147;0;0
IOS2000012004501B;Alaska Basin East;OS000139;-144.985;48.495;12 7 2000;1332;Daylight;Bongo VNH;236;0,56;150;0;4375;49.43;139; ;2;32;2,571;0;0;0;0;0;0;0;0;0;0,23014;1,27048;0;0;0,01861;0;0;0,02979;0,62569;18,43733;0,65547;0;0;0;0;0;0;0;0;0;0;0,15213;2,09799;0;0;0;0;0,06474;0;0;0,78657;4,91604;0,14877;0;0;0;4,36982;8,76391;0,26057;0;0;0;0;0;0,12948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,7803;13,53025;7,93041;0,48554;0;0;0,30265;1,96804;0;0;0,04451;0;0;0;0;0;0;0;0;0;0;0;1,18147;0;0
IOS2000012004601;Alaska Basin East;OS000139;-144.980;48.495;12 7 2000;1344;Daylight;NorPac VNH;335;0,42;150;0;4375;23.67;139; ;2;32;2,399;0;0,0071;0;0;0;0;0;0;0;0,32041;0,79425;0;0;0,00828;0;0;0,00726;0,29386;18,74346;0,38867;0;0;0;0;0;0;0;0;0;0;0,01352;1,09641;0;0;0;0;0;0,13519;0;1,27689;8,69455;0,06368;0;0;0;4,73173;16,37516;0;0,20279;0,0997;0;0;0,81115;0,54077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,16899;11,15336;14,19518;0,16899;0;0;0,14364;0,3853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,21969;0;0
IOS2000012004701;Alaska Basin East;OS000139;-144.978;48.493;12 7 2000;1344;Daylight;SCOR VNH;335;0,56;150;0;4375;45.62;139; ;2;32;2,25;0;0;0;0;0;0;0;0;0;0,41561;0,8242;0;0;0,00508;0;0;0,01123;0,5126;16,86796;2,79526;0;0;0;0;0;0;0;0;0;0;0;1,31521;0;0;0;0;0;0,10522;0,01403;1,11951;5,40114;0,05583;0;0;0;8,06664;14,99342;0;0,21043;0;0;0;0,6313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,52609;12,34546;7,36519;0,70145;0;0;0,02981;0,39982;0;0;0,28935;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IOS2000012004901;Alaska Basin East;OS000141;-145.007;47.505;13 7 2000;1241;Daylight;SCOR VNH;335;0,56;150;0;4659;36.54;141; ;2;37;2,663;0;0;0;0;0;0;0;0;0;0,10378;0,22989;0;0;0,00679;0;0;0,01335;0,68968;3,29343;0,70936;0;0;0;0;0;0;0;0;0;0,00066;0;0,377;0;0;0;0;0;0,04379;0,00876;1,62408;4,78927;0,12795;0;0;0;5,14505;13,31144;0;0;0,12917;0;0;0,19704;0;0;0;0;0;0;0;0;0;0,00028;0;0;0;0;0;0;0,32841;22,15654;22,98851;0,87575;0;0;0,11166;0,83196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,59825;0;0
IOS2000012005001;Alaska Basin East;OS000141;-145.005;47.507;13 7 2000;1253;Daylight;NorPac VNH;335;0,42;150;0;4659;19.89;141; ;2;39;2,613;0;0,00211;0;0;0;0;0;0;0;1,01358;0,22624;0;0;0,00161;0;0;0,00754;0,24168;2,2134;0,40724;0;0;0;0;0;0;0;0;0;0,0003;0,02212;0,48678;0;0;0;0;0,01006;0,04022;0;0,54218;0,95023;0,01915;0;0;0;3,44394;7,73756;0,16189;0,181;0,08899;0;0;0;0,72398;0;0;0;0;0;0;0;0;0;0;0,27652;0;0;0;0;0,20111;24,33384;2,81549;0,75415;0;0;0,08547;0,30568;0;0;0;0;0;0;0;0;0;0;0,06536;3,24284;0;0;0,58622;0;0
IOS2000012005101A;Alaska Basin East;OS000141;-145.003;47.508;13 7 2000;1304;Daylight;Bongo VNH;236;0,56;150;0;4659;40.99;141; ;2;43;2,899;0;0;0;0;0;0;0;0;0;0,87475;1,01196;0;0;0,07224;0;0;0,0892;1,1679;5,7025;0,38253;0;0;0;0;0;0;0;0;0;0;0,03747;0,64152;0,34155;0,00703;0;0;0,07807;0,15614;0;1,5715;2,62991;0,25965;0;0;0;6,4406;14,83289;0;0,2342;0,11515;0;0,04879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,97585;24,47426;34,15467;0,19517;0,34155;0;0,33179;0;0;0;0,01171;0;0;0;0,00781;0;0;0;0;0,63918;0;0;0;0;0
IOS2000012005101B;Alaska Basin East;OS000141;-145.003;47.508;13 7 2000;1304;Daylight;Bongo VNH;236;0,56;150;0;4659;40.99;141; ;2;35;2,813;0;0;0,02049;0;0;0;0;0;0;0,18502;0,20493;0;0;0,01854;0;0;0,0434;0,58083;5,30916;0,38253;0;0;0;0;0;0;0;0;0;0,00117;0,07807;0,87826;0,73189;0,01405;0;0;0,07807;0;0,02342;1,6687;3,68871;0,14411;0;0;0;5,07441;13,53501;0,31422;0,2342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23,61552;34,15467;1,17102;0;0;0;1,77995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,06343;0;0
UVI2000031000201;Dixon Basin;BOWIE09;-135.948;53.304;3 8 2000;0820;Daylight;Bongo VNH;236;0,56;150;0;400;31.74;2;some Rhizosolenia ;5;39;2,502;0;0,01084;0;0;0;0;0;0;0;0;0;0,15438;0;0,10144;0;0,00023;0,15727;0,4053;1,84376;5,61437;0;0;0;0;0;0;0;0;0;0,00113;0;0,02659;0;0;0;0;0,12602;0;0;0,01676;0,56238;0,08197;0;0;0;0;1,73598;0,2029;0;0,03718;0;0;0,30246;1,00819;0;0;0;0;0;0;0;0;0,00066;0;0;0;0;0;0;0;0;0;0;0;0;0,10712;1,53245;0;0;0,00015;0,0252;0;0;0;0;0;0;0;0;0;0;0,50095;0;0
UVI2000031000401;Haida Basin;BOWIE10;-135.806;53.306;3 8 2000;1015;Daylight;Bongo VNH;236;0,56;150;0;400;36.42;3; ;5;36;2,699;0;0;0;0;0;0;0;0;0;0,20824;0,98232;0;0;0,05503;0;0;0,08543;0,33279;1,71792;8,98517;0;0;0;0;0;0;0;0;0;0,00374;0;0;0;0,08347;0;0;0,04393;0;0,0022;0,10148;1,26853;0,16193;0;0;0;0;4,48655;0,17683;0;0,0324;0;0;0,26359;0;0;0;0;0;0;0;0;0;0,00029;0;0;0;0;0;0;0;0;0;0;0;0;0,1307;1,91982;0;0;0,00136;0,00659;0;0;0;0;0;0;0;0;0;0;0,80176;0;0
UVI2000031000601;Haida Basin;BOWIE11;-135.664;53.303;3 8 2000;1836;Daylight;Bongo VNH;236;0,56;150;0;160;31.40;4;no flowmeter reading, volume from wire out, some Rhizosolenia ;5;31;2,314;0;0;0;0;0;0;0;0;0;0,04529;0,06688;0;0;0,00736;0;0;0,01399;0,04606;0,47262;0,10318;0;0;0;0;0;0;0;0;0;0,00089;0;0,04758;0;0;0;0;0,01274;0;0;0,03643;0,26752;0,06404;0;0;0;0;0,12102;0;0;0;0;0;0,07643;0;0;0;0;0;0;0;0;0;0,00025;0;0;0;0;0;0;0;0;0;0,03185;0;0;0,01083;0,38726;0;0;0,00004;0,00127;0,00688;0;0;0;0;0;0;0;0;0;0,50637;0;0
UVI2000031000801;Haida Basin;BOWIE12;-135.532;53.303;3 8 2000;2110;Daylight;Bongo VNH;236;0,56;150;0;400;40.05;5;flowmeter reading from conjecture, some Rhizosolenia ;5;46;2,63;0;0,00429;0,00524;0;0,06492;0;0;0;0;0;0,28714;0;0;0,03967;0;0;0,0469;1,0014;0,12922;2,14382;0;0;0;0;0;0;0;0;0;0,0003;0;0,15041;0,18727;0,0018;0;0;0,06992;0;0;0,09169;1,00249;0,0309;0;0;0;0;0,90137;0,1608;0,05993;0,11785;0;0;0;0,11985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01698;0,26567;0;0;0,00012;0;0,00539;0;0;0;0;0;0;0;0;0;1,82272;0;0
UVI2000031001001;Haida Basin;BOWIE13;-135.395;53.352;3 8 2000;2307;Daylight;Bongo VNH;236;0,56;150;0;400;37.64;6; ;5;50;2,96;0;0;0;0;0;0;0;0,17535;0;0,30223;0,40116;0;0;0,03996;0;0;0,19434;2,15369;0,704;2,15197;0;0;0;0;0;0;0;0;0;0,00064;0;0,6196;6,02605;0,00383;0;0;0,04251;0;0;0,03538;0,37726;0,05097;0;0;0;0;0,65622;0,25664;0;0,23512;0;0;0;0;0;0;0;0;0;0;0;0;0,00028;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,36185;0;0
UVI2000031001201;Dixon Basin;BOWIE16;-135.809;53.354;4 8 2000;0759;Daylight;Bongo VNH;236;0,56;150;0;400;51.41;7;some Rhizosolenia ;5;35;2,598;0;0;0;0;0;0;0;0;0;0,07376;0,73138;0;0;0,05209;0;0,00009;0,10032;0,31697;1,13616;24,32678;0;0;0;0;0;0;0;0;0;0,00031;0;0,197;0,27232;0,11826;0;0;0,06224;0;0;0,04793;0,7625;0,0267;0;0;0;0;2,51313;0,25053;0;0,04591;0;0;0,18673;0;0;0;0;0;0;0;0;0;0,0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1774;0;0;0,00056;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UVI2000031001401;Haida Basin;BOWIE15;-135.675;53.353;4 8 2000;0946;Daylight;Bongo VNH;236;0,56;150;0;400;82.11;8;Volume 2.5x average for amount of  wire out ;5;27;1,713;0;0;0;0;0;0;0;0;0;0,09236;4,48179;0,15979;0;0,00652;0;0,00003;0,0564;0,19096;0,12921;86,17903;0;0;0;0;0;0;0;0;0;0,00697;0;0,16446;0;0,07405;0;0;0,01949;0;0;0,05144;0,61381;0,04524;0;0;0;0;1,48094;0;0;0;0;0;0,11692;0;0;0;0;0;0;0;0;0;0,00038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00053;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UVI2000031001601;Haida Basin;BOWIE14;-135.533;53.354;4 8 2000;1213;Daylight;Bongo VNH;236;0,56;150;0;400;43.88;9;mucous net from Cyclosalpa? lots of Rhizosolenia ;5;33;2,577;0;0;0;0;0;0;0;0;0;0,04321;0,46035;0;0;0,02642;0;0;0,18222;0,40565;1,05476;0,55378;0;0;0;0;0;0;0;0;0;0,00328;0;0;0;0;0;0;0,03646;0;0;0,03628;0,78282;0,10935;0;0;0;0,18232;0,1732;0;0;0,1479;0;0;0;0,21878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,96992;0;0;0,00033;0;0;0;0;0;0;0;0;0,10255;0;0;0,66545;0;0
UVI2000031001701;Haida Basin;BOWIE07;-135.807;53.256;4 8 2000;1433;Daylight;Bongo VNH;236;0,56;50;0;400;46.22;10;Volume 4x average for amount of wire out, some Rhizosolenia ;5;32;2,557;0;0;0;0;0;0;0;0;0;0,20511;0,30506;0;0;0,02028;0;0;0,07851;0,32782;0,50278;8,65729;0;0;0;0;0;0;0;0;0;0,00078;0;0,01826;0;0;0;0;0;0;0;0,0096;0,04543;0,18825;0;0;0;0;0,08222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0009;0;0;0;0;0;0;0;0;0;0;0;0;0,41194;2,43358;0;0;0,0028;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UVI2000031001801;Haida Basin;BOWIE07;-135.807;53.256;4 8 2000;1438;Daylight;Bongo VNH;236;0,56;150;0;400;24.72;10;some Rhizosolenia ;5;35;2,516;0;0,02783;0;0;0;0;0;0;0;0,0767;2,20065;0;0;0,11317;0;0;0,40806;0,695;2,28854;68,94175;0;0;0;0;0;0;0;0;0;0;0;0,13657;0,3034;0;0;0;0;0;0;0,23236;2,12783;0,05444;0;0;0;0,08091;5,22654;1,56311;0;0,28641;0;0;0;0;0;0;0;0;0;0;0;0;0,00168;0;0;0;0;0;0;0;0;0;0;0;0;0,02751;1,72168;0;0;0,00194;0;0;0;0;0;0;0;0;0;0;0;0,59061;0;0
UVI2000031002001;Haida Basin;BOWIE08;-135.948;53.254;4 8 2000;1621;Daylight;Bongo VNH;236;0,56;150;0;400;26.73;11; ;5;30;2,679;0;0,00643;0;0;0;0;0;0;0;0;1,01758;0;0;0,04161;0;0;0,08522;0,47169;1,09519;0,90909;0;0;0;0;0;0;0;0;0;0;0;0,0559;0;0;0;0;0,02993;0;0;0,01661;0,91657;0,05229;0;0;0;0;1,77703;0,60232;0;0,30902;0;0;0;0,77815;0;0;0;0;0;0;0;0;0,00039;0;0;0;0;0;0;0;0;0;0;0;0;0,03816;1,02357;0;0;0,00027;0,00299;0;0;0;0;0;0;0;0;0;0;0;0;0
UVI2000031002201;Haida Basin;BOWIE06;-135.680;53.252;4 8 2000;1839;Daylight;Bongo VNH;236;0,56;150;0;400;44.47;12; ;5;29;2,514;0;0;0;0;0;0;0;0;0;0,02132;1,50438;0;0;0,02313;0;0;0,04526;0,12207;0,49827;3,49719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01799;0;0;0,02591;0,33056;0,02996;0;0;0;0;0,76906;0,14482;0;0,01327;0;0;0;0;0;0;0;0;0;0;0;0;0,00012;0;0;0;0;0;0;0;0;0;0;0;0;0,02294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32831;0;0
UVI2000031002501;Dixon Basin;BOWIE17;-135.672;53.403;4 8 2000;2036;Daylight;Bongo VNH;236;0,56;150;0;400;45.96;14;lots of Rhizosolenia ;5;36;2,343;0;0,02994;0;0;0;0;0;0;0;0,16501;0,10226;0;0;0,09839;0;0,0001;0,51938;3,58727;1,78433;0,17624;0;0;0;0;0;0;0;0;0;0,00574;0,01393;0,01414;0;0,13229;0;0;0,03481;0;0;0,0134;0,64839;0,05431;0;0;0;0;1,01175;0,28024;0,20888;0;0;0;0;0,10444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01393;0;0;0;0;0;0;0;0;0;0;1,27067;0;0
UVI2000031002701;Haida Basin;BOWIE18;-135.528;53.402;4 8 2000;2206;Daylight;Bongo VNH;236;0,56;150;0;400;46.29;15; ;5;43;2,471;0;0;0;0;0;0;0;0;0,49255;0,16384;0,47907;0;0;0,12825;0;0,00021;0,47964;4,35705;1,71199;6,55692;0;0;0;0;0;0;0;0;0;0,00104;0,02765;3,10339;6,52772;0;0;0;0,06913;0;0;0,06118;1,31779;0,04576;0;0;0;0;2,13437;0,27825;0;0,15295;0;0;0;0,41478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0027;0;0;0;0;0;0;0;0;0,09721;0;0;1,26161;0;0
UVI2000031002901;Haida Basin;BOWIE19;-135.395;53.401;4 8 2000;2336;Night;Bongo VNH;236;0,56;150;0;400;41.65;16; ;5;56;2,973;0;0;0;0;0;0;0;0,07923;0;0;0,11285;0;0;0,04122;0;0;0,2193;1,03385;0,53523;1,32245;0;0;0;0;0;0,45858;0;0;0;0,00144;0;0,40086;7,26113;0,14598;0;0;0,11525;0;0;0,02785;1,25811;0,03862;0;0;0;0;1,34334;0,46387;0;0,12749;0;0;0,23049;0;0;0;0;0;0;0,04082;0;0;0;0;0;0;0;0;0;0;0;0;0;0,42017;0;0,14694;0,07299;0;0;0,00285;0,00192;0;0;0;0;0;0;0;0,10804;0;0;2,10324;0;0
UVI2000031003101;Haida Basin;BOWIE20;-135.257;53.403;5 8 2000;0123;Night;Bongo VNH;236;0,56;150;0;400;35.75;17;some Rhizosolenia ;5;54;2,759;0;0,01924;0;0;0;0;0;0,18462;0;0,21214;0,24056;0;0;0,06803;0;0,00013;0,30404;4,91682;1,3222;2,53762;0;0;0;0;0;0;0;0,32728;0,45315;0,00134;0;2,30356;4,90451;0;0;0;0,35804;0;0;0,01477;0,96224;0,13874;0;0;0;0;0,63776;0,58741;0;0,06601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,15385;0;0;0;0;0;0;0;0;0,39161;0;0,60867;0,51021;0;0;0,00027;0;0,01208;0;0;0;0;0;0;0;0;0;0,40839;2,13427;0,03491
UVI2000031003301;Haida Basin;BOWIE05;-135.535;53.254;5 8 2000;1750;Daylight;Bongo VNH;236;0,56;150;0;400;39.61;18;some Rhizosolenia ;5;38;2,64;0;0;0;0;0;0;0;0;0;0,09573;0,17168;0;0;0,03726;0;0,00003;0,06201;0,37935;0,45773;0,28629;0;0;0;0;0;0;0;0;0;0,00101;0;0;0,24807;0;0;0;0,06059;0;0;0,01798;0,29159;0,03526;0;0;0;0;1,82277;0,08129;0;0,22343;0;0;0,12118;0,48473;0;0;0;0;0;0;0;0;0,00053;0;0;0;0;0;0;0;0;0;0;0;0;0,04292;0,46049;0;0;0;0,00101;0;0;0;0;0;0;0;0;0;0;0;0;0
UVI2000031003501;Haida Basin;BOWIE04;-135.672;53.204;5 8 2000;2003;Daylight;Bongo VNH;236;0,56;150;0;400;36.90;19;some Rhizosolenia ;5;34;2,701;0;0;0;0;0;0;0;0;0;0,02569;0,76423;0,43631;0;0,02564;0;0;0,08011;0,25516;1,33346;5,15502;0;0;0;0;0;0;0;0;0;0;0;0,06862;0;0,04119;0;0;0,06504;0;0;0,02873;1,07453;0,02246;0;0;0;0;2,88347;0,87263;0;0,11192;0;0;0;0;0;0;0;0;0;0;0;0;0,00085;0;0;0;0;0;0;0;0;0;0;0;0;0,0645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,39566;0;0
UVI2000031003701;Haida Basin;BOWIE03;-135.808;53.203;5 8 2000;2133;Daylight;Bongo VNH;236;0,56;150;0;400;33.93;20; ;5;49;2,883;0;0,01014;0;0;0;0;0;0,38904;0;0,01273;0,52461;0;0;0,06083;0;0;0,18269;1,0979;1,24405;9,07162;0;0;0;0;0;0;0;0;0;0;0;0,42889;0,29826;0,09384;0;0;0,40083;0;0;0,01037;0,56882;0,0622;0;0;0;0;2,4639;1,42764;0;0,24344;0,61303;0;0,28294;0;0;0;0;0;0;0;0;0;0,00184;0;0;0;0;0;0;0;0;0;0,23578;0;0;0,14029;0,53758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UVI2000031003901;Haida Basin;BOWIE02;-135.947;53.203;5 8 2000;2307;Daylight;Bongo VNH;236;0,56;150;0;400;31.33;21; ;5;58;3,168;0;0;0;0;0;0;0;0,21066;0;0,24207;0,43409;0;0;0,10987;0;0;0,40512;3,06855;2,50732;3,10246;0;0;0;0;0;0;0;0;0;0,00153;0;3,3721;8,99866;0,10163;0;0;0,76605;0;0;0,10903;1,26397;0,11082;0;0;0;0;2,54708;0,20555;0;0,11299;0;0;0;0;0;0;0;0;0;0;0;0;0,00066;0;0;0;0;0;0;0;0;0;0,38302;0,22343;0;0,58602;1,74657;0;0;0,05168;0;0;0;0;0;0;0;0;0;0;0;0;0;0
